Frame,EmptyAxis,PosX,PosY,PosZ
412,Car Axis,0.0,120.0,2.200000047683716
412,Car Axis.001,5.0,-20.0,2.200000047683716
413,Car Axis.004,5.0,106.14379119873047,2.200000047683716
413,Car Axis.003,0.0,-2.2875819206237793,2.200000047683716
413,Car Axis.002,5.0,-20.0,2.200000047683716
413,Car Axis,0.0,120.0,2.200000047683716
413,Car Axis.001,5.0,-20.0,2.200000047683716
414,Car Axis.004,5.0,106.13445281982422,2.200000047683716
414,Car Axis.003,0.0,-2.2689075469970703,2.200000047683716
414,Car Axis.002,5.0,-20.0,2.200000047683716
414,Car Axis,0.0,120.0,2.200000047683716
414,Car Axis.001,5.0,-20.0,2.200000047683716
415,Car Axis.004,5.0,106.12511444091797,2.200000047683716
415,Car Axis.003,0.0,-2.2502336502075195,2.200000047683716
415,Car Axis.002,5.0,-20.0,2.200000047683716
415,Car Axis,0.0,120.0,2.200000047683716
415,Car Axis.001,5.0,-20.0,2.200000047683716
416,Car Axis.004,5.0,106.11577606201172,2.200000047683716
416,Car Axis.003,0.0,-2.2315592765808105,2.200000047683716
416,Car Axis.002,5.0,-20.0,2.200000047683716
416,Car Axis,0.0,120.0,2.200000047683716
416,Car Axis.001,5.0,-20.0,2.200000047683716
417,Car Axis.004,5.0,106.1064453125,2.200000047683716
417,Car Axis.003,0.0,-2.2128853797912598,2.200000047683716
417,Car Axis.002,5.0,-20.0,2.200000047683716
417,Car Axis,0.0,120.0,2.200000047683716
417,Car Axis.001,5.0,-20.0,2.200000047683716
418,Car Axis.004,5.0,106.09710693359375,2.200000047683716
418,Car Axis.003,0.0,-2.194211006164551,2.200000047683716
418,Car Axis.002,5.0,-20.0,2.200000047683716
418,Car Axis,0.0,120.0,2.200000047683716
418,Car Axis.001,5.0,-20.0,2.200000047683716
419,Car Axis.004,5.0,106.0877685546875,2.200000047683716
419,Car Axis.003,0.0,-2.175537109375,2.200000047683716
419,Car Axis.002,5.0,-20.0,2.200000047683716
419,Car Axis,0.0,120.0,2.200000047683716
419,Car Axis.001,5.0,-20.0,2.200000047683716
420,Car Axis.004,5.0,106.07843017578125,2.200000047683716
420,Car Axis.003,0.0,-2.156862735748291,2.200000047683716
420,Car Axis.002,5.0,-20.0,2.200000047683716
420,Car Axis,0.0,120.0,2.200000047683716
420,Car Axis.001,5.0,-20.0,2.200000047683716
421,Car Axis.004,5.0,106.069091796875,2.200000047683716
421,Car Axis.003,0.0,-2.1381888389587402,2.200000047683716
421,Car Axis.002,5.0,-20.0,2.200000047683716
421,Car Axis,0.0,120.0,2.200000047683716
421,Car Axis.001,5.0,-20.0,2.200000047683716
422,Car Axis.004,5.0,106.05975341796875,2.200000047683716
422,Car Axis.003,0.0,-2.1195144653320312,2.200000047683716
422,Car Axis.002,5.0,-20.0,2.200000047683716
422,Car Axis,0.0,120.0,2.200000047683716
422,Car Axis.001,5.0,-20.0,2.200000047683716
423,Car Axis.004,5.0,106.05042266845703,2.200000047683716
423,Car Axis.003,0.0,-2.1008405685424805,2.200000047683716
423,Car Axis.002,5.0,-20.0,2.200000047683716
423,Car Axis,0.0,120.0,2.200000047683716
423,Car Axis.001,5.0,-20.0,2.200000047683716
424,Car Axis.004,5.0,106.04108428955078,2.200000047683716
424,Car Axis.003,0.0,-2.0821661949157715,2.200000047683716
424,Car Axis.002,5.0,-20.0,2.200000047683716
424,Car Axis,0.0,120.0,2.200000047683716
424,Car Axis.001,5.0,-20.0,2.200000047683716
425,Car Axis.004,5.0,106.03174591064453,2.200000047683716
425,Car Axis.003,0.0,-2.0634922981262207,2.200000047683716
425,Car Axis.002,5.0,-20.0,2.200000047683716
425,Car Axis,0.0,120.0,2.200000047683716
425,Car Axis.001,5.0,-20.0,2.200000047683716
426,Car Axis.004,5.0,106.02240753173828,2.200000047683716
426,Car Axis.003,0.0,-2.0448179244995117,2.200000047683716
426,Car Axis.002,5.0,-20.0,2.200000047683716
426,Car Axis,0.0,120.0,2.200000047683716
426,Car Axis.001,5.0,-20.0,2.200000047683716
427,Car Axis.004,5.0,106.01306915283203,2.200000047683716
427,Car Axis.003,0.0,-2.026144027709961,2.200000047683716
427,Car Axis.002,5.0,-20.0,2.200000047683716
427,Car Axis,0.0,120.0,2.200000047683716
427,Car Axis.001,5.0,-20.0,2.200000047683716
428,Car Axis.004,5.0,106.00373840332031,2.200000047683716
428,Car Axis.003,0.0,-2.007469654083252,2.200000047683716
428,Car Axis.002,5.0,-20.0,2.200000047683716
428,Car Axis,0.0,120.0,2.200000047683716
428,Car Axis.001,5.0,-20.0,2.200000047683716
429,Car Axis.004,5.0,105.99440002441406,2.200000047683716
429,Car Axis.003,0.0,-1.988795280456543,2.200000047683716
429,Car Axis.002,5.0,-20.0,2.200000047683716
429,Car Axis,0.0,120.0,2.200000047683716
429,Car Axis.001,5.0,-20.0,2.200000047683716
430,Car Axis.004,5.0,105.98506164550781,2.200000047683716
430,Car Axis.003,0.0,-1.9701213836669922,2.200000047683716
430,Car Axis.002,5.0,-20.0,2.200000047683716
430,Car Axis,0.0,120.0,2.200000047683716
430,Car Axis.001,5.0,-20.0,2.200000047683716
431,Car Axis.004,5.0,105.97572326660156,2.200000047683716
431,Car Axis.003,0.0,-1.9514474868774414,2.200000047683716
431,Car Axis.002,5.0,-20.0,2.200000047683716
431,Car Axis,0.0,120.0,2.200000047683716
431,Car Axis.001,5.0,-20.0,2.200000047683716
432,Car Axis.004,5.0,105.96638488769531,2.200000047683716
432,Car Axis.003,0.0,-1.9327726364135742,2.200000047683716
432,Car Axis.002,5.0,-20.0,2.200000047683716
432,Car Axis,0.0,120.0,2.200000047683716
432,Car Axis.001,5.0,-20.0,2.200000047683716
433,Car Axis.004,5.0,105.95704650878906,2.200000047683716
433,Car Axis.003,0.0,-1.9140987396240234,2.200000047683716
433,Car Axis.002,5.0,-20.0,2.200000047683716
433,Car Axis,0.0,120.0,2.200000047683716
433,Car Axis.001,5.0,-20.0,2.200000047683716
434,Car Axis.004,5.0,105.94771575927734,2.200000047683716
434,Car Axis.003,0.0,-1.8954248428344727,2.200000047683716
434,Car Axis.002,5.0,-20.0,2.200000047683716
434,Car Axis,0.0,120.0,2.200000047683716
434,Car Axis.001,5.0,-20.0,2.200000047683716
435,Car Axis.004,5.0,105.9383773803711,2.200000047683716
435,Car Axis.003,0.0,-1.8767509460449219,2.200000047683716
435,Car Axis.002,5.0,-20.0,2.200000047683716
435,Car Axis,0.0,120.0,2.200000047683716
435,Car Axis.001,5.0,-20.0,2.200000047683716
436,Car Axis.004,5.0,105.92903900146484,2.200000047683716
436,Car Axis.003,0.0,-1.8580760955810547,2.200000047683716
436,Car Axis.002,5.0,-20.0,2.200000047683716
436,Car Axis,0.0,120.0,2.200000047683716
436,Car Axis.001,5.0,-20.0,2.200000047683716
437,Car Axis.004,5.0,105.9197006225586,2.200000047683716
437,Car Axis.003,0.0,-1.839402198791504,2.200000047683716
437,Car Axis.002,5.0,-20.0,2.200000047683716
437,Car Axis,0.0,120.0,2.200000047683716
437,Car Axis.001,5.0,-20.0,2.200000047683716
438,Car Axis.004,5.0,105.91036224365234,2.200000047683716
438,Car Axis.003,0.0,-1.8207283020019531,2.200000047683716
438,Car Axis.002,5.0,-20.0,2.200000047683716
438,Car Axis,0.0,120.0,2.200000047683716
438,Car Axis.001,5.0,-20.0,2.200000047683716
439,Car Axis.004,5.0,105.9010238647461,2.200000047683716
439,Car Axis.003,0.0,-1.8020544052124023,2.200000047683716
439,Car Axis.002,5.0,-20.0,2.200000047683716
439,Car Axis,0.0,120.0,2.200000047683716
439,Car Axis.001,5.0,-20.0,2.200000047683716
440,Car Axis.004,5.0,105.89169311523438,2.200000047683716
440,Car Axis.003,0.0,-1.7833795547485352,2.200000047683716
440,Car Axis.002,5.0,-20.0,2.200000047683716
440,Car Axis,0.0,120.0,2.200000047683716
440,Car Axis.001,5.0,-20.0,2.200000047683716
441,Car Axis.004,5.0,105.88235473632812,2.200000047683716
441,Car Axis.003,0.0,-1.7647056579589844,2.200000047683716
441,Car Axis.002,5.0,-20.0,2.200000047683716
441,Car Axis,0.0,120.0,2.200000047683716
441,Car Axis.001,5.0,-20.0,2.200000047683716
442,Car Axis.004,5.0,105.87301635742188,2.200000047683716
442,Car Axis.003,0.0,-1.7460317611694336,2.200000047683716
442,Car Axis.002,5.0,-20.0,2.200000047683716
442,Car Axis,0.0,120.0,2.200000047683716
442,Car Axis.001,5.0,-20.0,2.200000047683716
443,Car Axis.004,5.0,105.86367797851562,2.200000047683716
443,Car Axis.003,0.0,-1.7273578643798828,2.200000047683716
443,Car Axis.002,5.0,-20.0,2.200000047683716
443,Car Axis,0.0,120.0,2.200000047683716
443,Car Axis.001,5.0,-20.0,2.200000047683716
444,Car Axis.004,5.0,105.85433959960938,2.200000047683716
444,Car Axis.003,0.0,-1.7086830139160156,2.200000047683716
444,Car Axis.002,5.0,-20.0,2.200000047683716
444,Car Axis,0.0,120.0,2.200000047683716
444,Car Axis.001,5.0,-20.0,2.200000047683716
445,Car Axis.004,5.0,105.84500122070312,2.200000047683716
445,Car Axis.003,0.0,-1.6900091171264648,2.200000047683716
445,Car Axis.002,5.0,-20.0,2.200000047683716
445,Car Axis,0.0,120.0,2.200000047683716
445,Car Axis.001,5.0,-20.0,2.200000047683716
446,Car Axis.004,5.0,105.8356704711914,2.200000047683716
446,Car Axis.003,0.0,-1.671335220336914,2.200000047683716
446,Car Axis.002,5.0,-20.0,2.200000047683716
446,Car Axis,0.0,120.0,2.200000047683716
446,Car Axis.001,5.0,-20.0,2.200000047683716
447,Car Axis.004,5.0,105.82633209228516,2.200000047683716
447,Car Axis.003,0.0,-1.6526613235473633,2.200000047683716
447,Car Axis.002,5.0,-20.0,2.200000047683716
447,Car Axis,0.0,120.0,2.200000047683716
447,Car Axis.001,5.0,-20.0,2.200000047683716
448,Car Axis.004,5.0,105.8169937133789,2.200000047683716
448,Car Axis.003,0.0,-1.633986473083496,2.200000047683716
448,Car Axis.002,5.0,-20.0,2.200000047683716
448,Car Axis,0.0,120.0,2.200000047683716
448,Car Axis.001,5.0,-20.0,2.200000047683716
449,Car Axis.004,5.0,105.80765533447266,2.200000047683716
449,Car Axis.003,0.0,-1.6153125762939453,2.200000047683716
449,Car Axis.002,5.0,-20.0,2.200000047683716
449,Car Axis,0.0,120.0,2.200000047683716
449,Car Axis.001,5.0,-20.0,2.200000047683716
450,Car Axis.004,5.0,105.7983169555664,2.200000047683716
450,Car Axis.003,0.0,-1.5966386795043945,2.200000047683716
450,Car Axis.002,5.0,-20.0,2.200000047683716
450,Car Axis,0.0,120.0,2.200000047683716
450,Car Axis.001,5.0,-20.0,2.200000047683716
451,Car Axis.004,5.0,105.78898620605469,2.200000047683716
451,Car Axis.003,0.0,-1.5779647827148438,2.200000047683716
451,Car Axis.002,5.0,-20.0,2.200000047683716
451,Car Axis,0.0,120.0,2.200000047683716
451,Car Axis.001,5.0,-20.0,2.200000047683716
452,Car Axis.004,5.0,105.77964782714844,2.200000047683716
452,Car Axis.003,0.0,-1.5592899322509766,2.200000047683716
452,Car Axis.002,5.0,-20.0,2.200000047683716
452,Car Axis,0.0,120.0,2.200000047683716
452,Car Axis.001,5.0,-20.0,2.200000047683716
453,Car Axis.004,5.0,105.77030944824219,2.200000047683716
453,Car Axis.003,0.0,-1.5406160354614258,2.200000047683716
453,Car Axis.002,5.0,-20.0,2.200000047683716
453,Car Axis,0.0,120.0,2.200000047683716
453,Car Axis.001,5.0,-20.0,2.200000047683716
454,Car Axis.004,5.0,105.76097106933594,2.200000047683716
454,Car Axis.003,0.0,-1.521942138671875,2.200000047683716
454,Car Axis.002,5.0,-20.0,2.200000047683716
454,Car Axis,0.0,120.0,2.200000047683716
454,Car Axis.001,5.0,-20.0,2.200000047683716
455,Car Axis.004,5.0,105.75163269042969,2.200000047683716
455,Car Axis.003,0.0,-1.5032682418823242,2.200000047683716
455,Car Axis.002,5.0,-20.0,2.200000047683716
455,Car Axis,0.0,120.0,2.200000047683716
455,Car Axis.001,5.0,-20.0,2.200000047683716
456,Car Axis.004,5.0,105.74229431152344,2.200000047683716
456,Car Axis.003,0.0,-1.484593391418457,2.200000047683716
456,Car Axis.002,5.0,-20.0,2.200000047683716
456,Car Axis,0.0,120.0,2.200000047683716
456,Car Axis.001,5.0,-20.0,2.200000047683716
457,Car Axis.004,5.0,105.73295593261719,2.200000047683716
457,Car Axis.003,0.0,-1.4659194946289062,2.200000047683716
457,Car Axis.002,5.0,-20.0,2.200000047683716
457,Car Axis,0.0,120.0,2.200000047683716
457,Car Axis.001,5.0,-20.0,2.200000047683716
458,Car Axis.004,5.0,105.72362518310547,2.200000047683716
458,Car Axis.003,0.0,-1.4472455978393555,2.200000047683716
458,Car Axis.002,5.0,-20.0,2.200000047683716
458,Car Axis,0.0,120.0,2.200000047683716
458,Car Axis.001,5.0,-20.0,2.200000047683716
459,Car Axis.004,5.0,105.71428680419922,2.200000047683716
459,Car Axis.003,0.0,-1.4285717010498047,2.200000047683716
459,Car Axis.002,5.0,-20.0,2.200000047683716
459,Car Axis,0.0,120.0,2.200000047683716
459,Car Axis.001,5.0,-20.0,2.200000047683716
460,Car Axis.004,5.0,105.70494842529297,2.200000047683716
460,Car Axis.003,0.0,-1.4098968505859375,2.200000047683716
460,Car Axis.002,5.0,-20.0,2.200000047683716
460,Car Axis,0.0,120.0,2.200000047683716
460,Car Axis.001,5.0,-20.0,2.200000047683716
461,Car Axis.004,5.0,105.69561004638672,2.200000047683716
461,Car Axis.003,0.0,-1.3912229537963867,2.200000047683716
461,Car Axis.002,5.0,-20.0,2.200000047683716
461,Car Axis,0.0,120.0,2.200000047683716
461,Car Axis.001,5.0,-20.0,2.200000047683716
462,Car Axis.004,5.0,105.68627166748047,2.200000047683716
462,Car Axis.003,0.0,-1.372549057006836,2.200000047683716
462,Car Axis.002,5.0,-20.0,2.200000047683716
462,Car Axis,0.0,120.0,2.200000047683716
462,Car Axis.001,5.0,-20.0,2.200000047683716
463,Car Axis.004,5.0,105.67694091796875,2.200000047683716
463,Car Axis.003,0.0,-1.3538751602172852,2.200000047683716
463,Car Axis.002,5.0,-20.0,2.200000047683716
463,Car Axis,0.0,120.0,2.200000047683716
463,Car Axis.001,5.0,-20.0,2.200000047683716
464,Car Axis.004,5.0,105.6676025390625,2.200000047683716
464,Car Axis.003,0.0,-1.335200309753418,2.200000047683716
464,Car Axis.002,5.0,-20.0,2.200000047683716
464,Car Axis,0.0,120.0,2.200000047683716
464,Car Axis.001,5.0,-20.0,2.200000047683716
465,Car Axis.004,5.0,105.65826416015625,2.200000047683716
465,Car Axis.003,0.0,-1.3165264129638672,2.200000047683716
465,Car Axis.002,5.0,-20.0,2.200000047683716
465,Car Axis,0.0,120.0,2.200000047683716
465,Car Axis.001,5.0,-20.0,2.200000047683716
466,Car Axis.004,5.0,105.64892578125,2.200000047683716
466,Car Axis.003,0.0,-1.2978525161743164,2.200000047683716
466,Car Axis.002,5.0,-20.0,2.200000047683716
466,Car Axis,0.0,120.0,2.200000047683716
466,Car Axis.001,5.0,-20.0,2.200000047683716
467,Car Axis.004,5.0,105.63958740234375,2.200000047683716
467,Car Axis.003,0.0,-1.2791786193847656,2.200000047683716
467,Car Axis.002,5.0,-20.0,2.200000047683716
467,Car Axis,0.0,120.0,2.200000047683716
467,Car Axis.001,5.0,-20.0,2.200000047683716
468,Car Axis.004,5.0,105.6302490234375,2.200000047683716
468,Car Axis.003,0.0,-1.2605037689208984,2.200000047683716
468,Car Axis.002,5.0,-20.0,2.200000047683716
468,Car Axis,0.0,120.0,2.200000047683716
468,Car Axis.001,5.0,-20.0,2.200000047683716
469,Car Axis.004,5.0,105.62091827392578,2.200000047683716
469,Car Axis.003,0.0,-1.2418298721313477,2.200000047683716
469,Car Axis.002,5.0,-20.0,2.200000047683716
469,Car Axis,0.0,120.0,2.200000047683716
469,Car Axis.001,5.0,-20.0,2.200000047683716
470,Car Axis.004,5.0,105.61157989501953,2.200000047683716
470,Car Axis.003,0.0,-1.2231559753417969,2.200000047683716
470,Car Axis.002,5.0,-20.0,2.200000047683716
470,Car Axis,0.0,120.0,2.200000047683716
470,Car Axis.001,5.0,-20.0,2.200000047683716
471,Car Axis.004,5.0,105.60224151611328,2.200000047683716
471,Car Axis.003,0.0,-1.204482078552246,2.200000047683716
471,Car Axis.002,5.0,-20.0,2.200000047683716
471,Car Axis,0.0,120.0,2.200000047683716
471,Car Axis.001,5.0,-20.0,2.200000047683716
472,Car Axis.004,5.0,105.59290313720703,2.200000047683716
472,Car Axis.003,0.0,-1.185807228088379,2.200000047683716
472,Car Axis.002,5.0,-20.0,2.200000047683716
472,Car Axis,0.0,120.0,2.200000047683716
472,Car Axis.001,5.0,-20.0,2.200000047683716
473,Car Axis.004,5.0,105.58356475830078,2.200000047683716
473,Car Axis.003,0.0,-1.1671333312988281,2.200000047683716
473,Car Axis.002,5.0,-20.0,2.200000047683716
473,Car Axis,0.0,120.0,2.200000047683716
473,Car Axis.001,5.0,-20.0,2.200000047683716
474,Car Axis.004,5.0,105.57422637939453,2.200000047683716
474,Car Axis.003,0.0,-1.1484594345092773,2.200000047683716
474,Car Axis.002,5.0,-20.0,2.200000047683716
474,Car Axis,0.0,120.0,2.200000047683716
474,Car Axis.001,5.0,-20.0,2.200000047683716
475,Car Axis.004,5.0,105.56489562988281,2.200000047683716
475,Car Axis.003,0.0,-1.1297855377197266,2.200000047683716
475,Car Axis.002,5.0,-20.0,2.200000047683716
475,Car Axis,0.0,120.0,2.200000047683716
475,Car Axis.001,5.0,-20.0,2.200000047683716
476,Car Axis.004,5.0,105.55555725097656,2.200000047683716
476,Car Axis.003,0.0,-1.1111106872558594,2.200000047683716
476,Car Axis.002,5.0,-20.0,2.200000047683716
476,Car Axis,0.0,120.0,2.200000047683716
476,Car Axis.001,5.0,-20.0,2.200000047683716
477,Car Axis.004,5.0,105.54621887207031,2.200000047683716
477,Car Axis.003,0.0,-1.0924367904663086,2.200000047683716
477,Car Axis.002,5.0,-20.0,2.200000047683716
477,Car Axis,0.0,120.0,2.200000047683716
477,Car Axis.001,5.0,-20.0,2.200000047683716
478,Car Axis.004,5.0,105.53688049316406,2.200000047683716
478,Car Axis.003,0.0,-1.0737628936767578,2.200000047683716
478,Car Axis.002,5.0,-20.0,2.200000047683716
478,Car Axis,0.0,120.0,2.200000047683716
478,Car Axis.001,5.0,-20.0,2.200000047683716
479,Car Axis.004,5.0,105.52754211425781,2.200000047683716
479,Car Axis.003,0.0,-1.055088996887207,2.200000047683716
479,Car Axis.002,5.0,-20.0,2.200000047683716
479,Car Axis,0.0,120.0,2.200000047683716
479,Car Axis.001,5.0,-20.0,2.200000047683716
480,Car Axis.004,5.0,105.51820373535156,2.200000047683716
480,Car Axis.003,0.0,-1.0364141464233398,2.200000047683716
480,Car Axis.002,5.0,-20.0,2.200000047683716
480,Car Axis,0.0,120.0,2.200000047683716
480,Car Axis.001,5.0,-20.0,2.200000047683716
481,Car Axis.004,5.0,105.50887298583984,2.200000047683716
481,Car Axis.003,0.0,-1.017740249633789,2.200000047683716
481,Car Axis.002,5.0,-20.0,2.200000047683716
481,Car Axis,0.0,120.0,2.200000047683716
481,Car Axis.001,5.0,-20.0,2.200000047683716
482,Car Axis.004,5.0,105.4995346069336,2.200000047683716
482,Car Axis.003,0.0,-0.9990663528442383,2.200000047683716
482,Car Axis.002,5.0,-20.0,2.200000047683716
482,Car Axis,0.0,120.0,2.200000047683716
482,Car Axis.001,5.0,-20.0,2.200000047683716
483,Car Axis.004,5.0,105.49019622802734,2.200000047683716
483,Car Axis.003,0.0,-0.9803924560546875,2.200000047683716
483,Car Axis.002,5.0,-20.0,2.200000047683716
483,Car Axis,0.0,120.0,2.200000047683716
483,Car Axis.001,5.0,-20.0,2.200000047683716
484,Car Axis.004,5.0,105.4808578491211,2.200000047683716
484,Car Axis.003,0.0,-0.9617176055908203,2.200000047683716
484,Car Axis.002,5.0,-20.0,2.200000047683716
484,Car Axis,0.0,120.0,2.200000047683716
484,Car Axis.001,5.0,-20.0,2.200000047683716
485,Car Axis.004,5.0,105.47151947021484,2.200000047683716
485,Car Axis.003,0.0,-0.9430437088012695,2.200000047683716
485,Car Axis.002,5.0,-20.0,2.200000047683716
485,Car Axis,0.0,120.0,2.200000047683716
485,Car Axis.001,5.0,-20.0,2.200000047683716
486,Car Axis.004,5.0,105.46218872070312,2.200000047683716
486,Car Axis.003,0.0,-0.9243698120117188,2.200000047683716
486,Car Axis.002,5.0,-20.0,2.200000047683716
486,Car Axis,0.0,120.0,2.200000047683716
486,Car Axis.001,5.0,-20.0,2.200000047683716
487,Car Axis.004,5.0,105.45285034179688,2.200000047683716
487,Car Axis.003,0.0,-0.905695915222168,2.200000047683716
487,Car Axis.002,5.0,-20.0,2.200000047683716
487,Car Axis,0.0,120.0,2.200000047683716
487,Car Axis.001,5.0,-20.0,2.200000047683716
488,Car Axis.004,5.0,105.44351196289062,2.200000047683716
488,Car Axis.003,0.0,-0.8870210647583008,2.200000047683716
488,Car Axis.002,5.0,-20.0,2.200000047683716
488,Car Axis,0.0,120.0,2.200000047683716
488,Car Axis.001,5.0,-20.0,2.200000047683716
489,Car Axis.004,5.0,105.43417358398438,2.200000047683716
489,Car Axis.003,0.0,-0.86834716796875,2.200000047683716
489,Car Axis.002,5.0,-20.0,2.200000047683716
489,Car Axis,0.0,120.0,2.200000047683716
489,Car Axis.001,5.0,-20.0,2.200000047683716
490,Car Axis.004,5.0,105.42483520507812,2.200000047683716
490,Car Axis.003,0.0,-0.8496732711791992,2.200000047683716
490,Car Axis.002,5.0,-20.0,2.200000047683716
490,Car Axis,0.0,120.0,2.200000047683716
490,Car Axis.001,5.0,-20.0,2.200000047683716
491,Car Axis.004,5.0,105.41549682617188,2.200000047683716
491,Car Axis.003,0.0,-0.8309993743896484,2.200000047683716
491,Car Axis.002,5.0,-20.0,2.200000047683716
491,Car Axis,0.0,120.0,2.200000047683716
491,Car Axis.001,5.0,-20.0,2.200000047683716
492,Car Axis.004,5.0,105.40615844726562,2.200000047683716
492,Car Axis.003,0.0,-0.8123245239257812,2.200000047683716
492,Car Axis.002,5.0,-20.0,2.200000047683716
492,Car Axis,0.0,120.0,2.200000047683716
492,Car Axis.001,5.0,-20.0,2.200000047683716
493,Car Axis.004,5.0,105.3968276977539,2.200000047683716
493,Car Axis.003,0.0,-0.7936506271362305,2.200000047683716
493,Car Axis.002,5.0,-20.0,2.200000047683716
493,Car Axis,0.0,120.0,2.200000047683716
493,Car Axis.001,5.0,-20.0,2.200000047683716
494,Car Axis.004,5.0,105.38748931884766,2.200000047683716
494,Car Axis.003,0.0,-0.7749767303466797,2.200000047683716
494,Car Axis.002,5.0,-20.0,2.200000047683716
494,Car Axis,0.0,120.0,2.200000047683716
494,Car Axis.001,5.0,-20.0,2.200000047683716
495,Car Axis.004,5.0,105.3781509399414,2.200000047683716
495,Car Axis.003,0.0,-0.7563028335571289,2.200000047683716
495,Car Axis.002,5.0,-20.0,2.200000047683716
495,Car Axis,0.0,120.0,2.200000047683716
495,Car Axis.001,5.0,-20.0,2.200000047683716
496,Car Axis.004,5.0,105.36881256103516,2.200000047683716
496,Car Axis.003,0.0,-0.7376279830932617,2.200000047683716
496,Car Axis.002,5.0,-20.0,2.200000047683716
496,Car Axis,0.0,120.0,2.200000047683716
496,Car Axis.001,5.0,-20.0,2.200000047683716
497,Car Axis.004,5.0,105.3594741821289,2.200000047683716
497,Car Axis.003,0.0,-0.7189540863037109,2.200000047683716
497,Car Axis.002,5.0,-20.0,2.200000047683716
497,Car Axis,0.0,120.0,2.200000047683716
497,Car Axis.001,5.0,-20.0,2.200000047683716
498,Car Axis.004,5.0,105.35014343261719,2.200000047683716
498,Car Axis.003,0.0,-0.7002801895141602,2.200000047683716
498,Car Axis.002,5.0,-20.0,2.200000047683716
498,Car Axis,0.0,120.0,2.200000047683716
498,Car Axis.001,5.0,-20.0,2.200000047683716
499,Car Axis.004,5.0,105.34080505371094,2.200000047683716
499,Car Axis.003,0.0,-0.6816062927246094,2.200000047683716
499,Car Axis.002,5.0,-20.0,2.200000047683716
499,Car Axis,0.0,120.0,2.200000047683716
499,Car Axis.001,5.0,-20.0,2.200000047683716
500,Car Axis.004,5.0,105.33146667480469,2.200000047683716
500,Car Axis.003,0.0,-0.6629314422607422,2.200000047683716
500,Car Axis.002,5.0,-20.0,2.200000047683716
500,Car Axis,0.0,120.0,2.200000047683716
500,Car Axis.001,5.0,-20.0,2.200000047683716
501,Car Axis.004,5.0,105.32212829589844,2.200000047683716
501,Car Axis.003,0.0,-0.6442575454711914,2.200000047683716
501,Car Axis.002,5.0,-20.0,2.200000047683716
501,Car Axis,0.0,120.0,2.200000047683716
501,Car Axis.001,5.0,-20.0,2.200000047683716
502,Car Axis.004,5.0,105.31278991699219,2.200000047683716
502,Car Axis.003,0.0,-0.6255836486816406,2.200000047683716
502,Car Axis.002,5.0,-20.0,2.200000047683716
502,Car Axis,0.0,120.0,2.200000047683716
502,Car Axis.001,5.0,-20.0,2.200000047683716
503,Car Axis.004,5.0,105.30345153808594,2.200000047683716
503,Car Axis.003,0.0,-0.6069097518920898,2.200000047683716
503,Car Axis.002,5.0,-20.0,2.200000047683716
503,Car Axis,0.0,120.0,2.200000047683716
503,Car Axis.001,5.0,-20.0,2.200000047683716
504,Car Axis.004,5.0,105.29412078857422,2.200000047683716
504,Car Axis.003,0.0,-0.5882349014282227,2.200000047683716
504,Car Axis.002,5.0,-20.0,2.200000047683716
504,Car Axis,0.0,120.0,2.200000047683716
504,Car Axis.001,5.0,-20.0,2.200000047683716
505,Car Axis.004,5.0,105.28478240966797,2.200000047683716
505,Car Axis.003,0.0,-0.5695610046386719,2.200000047683716
505,Car Axis.002,5.0,-20.0,2.200000047683716
505,Car Axis,0.0,120.0,2.200000047683716
505,Car Axis.001,5.0,-20.0,2.200000047683716
506,Car Axis.004,5.0,105.27544403076172,2.200000047683716
506,Car Axis.003,0.0,-0.5508871078491211,2.200000047683716
506,Car Axis.002,5.0,-20.0,2.200000047683716
506,Car Axis,0.0,120.0,2.200000047683716
506,Car Axis.001,5.0,-20.0,2.200000047683716
507,Car Axis.004,5.0,105.26610565185547,2.200000047683716
507,Car Axis.003,0.0,-0.5322132110595703,2.200000047683716
507,Car Axis.002,5.0,-20.0,2.200000047683716
507,Car Axis,0.0,120.0,2.200000047683716
507,Car Axis.001,5.0,-20.0,2.200000047683716
508,Car Axis.004,5.0,105.25676727294922,2.200000047683716
508,Car Axis.003,0.0,-0.5135383605957031,2.200000047683716
508,Car Axis.002,5.0,-20.0,2.200000047683716
508,Car Axis,0.0,120.0,2.200000047683716
508,Car Axis.001,5.0,-20.0,2.200000047683716
509,Car Axis.004,5.0,105.24742889404297,2.200000047683716
509,Car Axis.003,0.0,-0.49486446380615234,2.200000047683716
509,Car Axis.002,5.0,-20.0,2.200000047683716
509,Car Axis,0.0,120.0,2.200000047683716
509,Car Axis.001,5.0,-20.0,2.200000047683716
510,Car Axis.004,5.0,105.23809814453125,2.200000047683716
510,Car Axis.003,0.0,-0.47619056701660156,2.200000047683716
510,Car Axis.002,5.0,-20.0,2.200000047683716
510,Car Axis,0.0,120.0,2.200000047683716
510,Car Axis.001,5.0,-20.0,2.200000047683716
511,Car Axis.004,5.0,105.228759765625,2.200000047683716
511,Car Axis.003,0.0,-0.4575166702270508,2.200000047683716
511,Car Axis.002,5.0,-20.0,2.200000047683716
511,Car Axis,0.0,120.0,2.200000047683716
511,Car Axis.001,5.0,-20.0,2.200000047683716
512,Car Axis.004,5.0,105.21942138671875,2.200000047683716
512,Car Axis.003,0.0,-0.4388418197631836,2.200000047683716
