frame,car1_id,car2_id,distancia
816,4,3,23.9044212202235
816,4,2,23.289635422811614
816,4,7,11.8592524450589
816,3,2,4.846894097815492
816,3,7,34.27575399934522
816,2,7,34.48544679787933
817,4,3,23.968841431955767
817,4,2,23.36552554225608
817,4,7,11.583097970384795
817,3,2,4.844053255700042
817,3,7,34.03575552993503
817,2,7,34.258564496329754
818,4,3,24.029014501500853
818,4,2,23.61191559360665
818,4,7,11.453380115041831
818,3,2,4.838430014711232
818,3,7,33.95972943910805
818,2,7,34.364222150475385
819,4,3,23.936408550187647
819,4,2,23.754589522153825
819,4,7,11.61611977705086
819,3,2,4.835322233512168
819,3,7,34.05401027878695
819,2,7,34.68767552986034
820,4,3,23.98772210472312
820,4,2,23.928074516893655
820,4,7,11.81219235948862
820,3,2,4.8536910951350505
820,3,7,34.32712095561858
820,2,7,35.07746963877576
821,4,3,23.86103169798292
821,4,2,23.950498935600447
821,4,7,11.854865632369755
821,4,8,4.704666468951582
821,3,2,4.869846296718721
821,3,7,34.25202662106544
821,3,8,23.084397731767474
821,2,7,35.15105942586795
821,2,8,24.12977938575609
821,7,8,11.167758526425207
822,3,4,23.953110500541058
822,3,2,4.855425711769545
822,3,7,34.380721878403605
822,3,8,23.04464054190797
822,4,2,23.98195795053708
822,4,7,11.884280002856416
822,4,8,4.706310276708797
822,2,7,35.21478406401671
822,2,8,24.026316907065915
822,7,8,11.336238714324551
823,3,2,4.880985637141691
823,3,4,23.897776009162058
823,3,7,34.11439619950501
823,3,8,23.02656378501364
823,2,4,24.064773835924914
823,2,7,35.09135339959829
823,2,8,24.14865946305301
823,4,7,11.695548568557593
823,4,8,4.711651557193935
823,7,8,11.087973211839193
824,3,2,4.873314426409042
824,3,7,33.985278121337004
824,3,4,24.06174736150253
824,3,8,23.18652203327526
824,2,7,34.868119339732665
824,2,4,24.132772741011266
824,2,8,24.205773810640835
824,7,4,11.432308404586413
824,7,8,10.799124102924617
824,4,8,4.6962268912788545
825,3,2,4.872196843060035
825,3,7,34.187332680202935
825,3,4,24.139208995747484
825,3,8,23.219729464295245
825,2,7,35.11268294176795
825,2,4,24.259544293931793
825,2,8,24.283722985536393
825,7,4,11.538529679789477
825,7,8,10.967884656439171
825,4,8,4.699681127983956
826,3,2,4.879785669775796
826,3,7,33.94619926260075
826,3,4,24.021523802677173
826,3,8,23.222192565458922
826,2,7,34.94381654286353
826,2,4,24.20771465816913
826,2,8,24.35372616206048
826,7,4,11.435932403458226
826,7,8,10.724367193801937
826,4,8,4.6942341910510565
827,3,2,4.8821960388037375
827,3,4,24.208803947456847
827,3,7,33.93228315371642
827,3,8,23.40248354005821
827,2,4,24.387927741184324
827,2,7,34.919425538545134
827,2,8,24.519624867374215
827,4,7,11.248580263199692
827,4,8,4.689573876054336
827,7,8,10.530197833782148
828,3,7,33.66872250634702
828,3,2,4.932139852126287
828,3,4,23.970186289164918
828,3,8,23.082794505385674
828,7,2,34.984098852381976
828,7,4,11.2334084306305
828,7,8,10.586309916750045
828,2,4,24.47299997226521
828,2,8,24.52865937527563
828,4,8,4.702220793077373
829,3,4,23.589177429610583
829,3,2,4.880782953029022
829,3,7,33.44102900326758
829,3,8,22.916309117634025
829,4,2,23.955406377862992
829,4,7,11.380362274231539
829,4,8,4.700761355860614
829,2,7,34.62758038014654
829,2,8,24.236273397077042
829,7,8,10.524994603598714
830,3,4,23.63764223306968
830,3,7,33.593048377573496
830,3,2,4.906935573162551
830,3,8,22.86707348223834
830,4,7,11.470222043406382
830,4,2,24.094307374276944
830,4,8,4.700010252814329
830,7,2,34.866933204261905
830,7,8,10.7262482103951
830,2,8,24.27646910046151
831,3,4,23.4636138630766
831,3,7,33.74817600086129
831,3,2,4.947127395069904
831,3,8,22.56916685156637
831,4,7,11.773675705356135
831,4,2,24.12072673316169
831,4,8,4.7038884578691365
831,7,2,35.22227285032767
831,7,8,11.179316740521251
831,2,8,24.18290031411746
832,3,4,23.709374825277308
832,3,7,33.76202966487428
832,3,2,4.90749428069253
832,3,8,23.039683523501985
832,4,7,11.558856227987917
832,4,2,24.180178805261605
832,4,8,4.700255082388941
832,7,2,35.04704619860118
832,7,8,10.722594209097057
832,2,8,24.458841393043542
833,3,4,23.65465729215433
833,3,7,33.80904517216869
833,3,2,4.880078123707756
833,3,8,22.724903932602366
833,4,7,11.649061976485047
833,4,2,24.041797947424943
833,4,8,4.709809818252206
833,7,2,35.00899519337765
833,7,8,11.084400858981203
833,2,8,24.065260655247275
834,3,4,23.73402263237386
834,3,7,33.89388683734072
834,3,2,4.848787985129685
834,3,8,22.94943381492347
834,4,7,11.657493792694977
834,4,2,23.889820166262343
834,4,8,4.708440381080458
834,7,2,34.86457458589194
834,7,8,10.944698003592945
834,2,8,24.0599313235585
835,3,4,23.476311519173404
835,3,7,33.62732276280661
835,3,2,4.871437136402368
835,3,8,22.6855483432424
835,4,7,11.655666935235066
835,4,2,23.823486468828378
835,4,8,4.7075100944994555
835,7,2,34.79491845980639
835,7,8,10.942046894060615
835,2,8,23.992532255589385
836,3,4,23.48281642363946
836,3,2,4.840679067292836
836,3,7,33.74069907081028
836,4,2,23.636567367845338
836,4,7,11.75648457162965
836,2,7,34.71644654461058
837,3,4,23.700480032212113
837,3,2,4.851594793279341
837,3,7,33.879966877330894
837,4,2,23.855709243170736
837,4,7,11.672892836781445
837,2,7,34.85022919395847
838,3,4,23.61535262625966
838,3,2,4.846276040385228
838,3,7,33.50963427797483
838,4,2,23.830677249380976
838,4,7,11.408762105227025
838,2,7,34.54087611270022
839,3,4,23.61177077532611
839,3,2,4.849772683536202
839,3,7,33.508542524781824
839,4,2,23.88837433761093
839,4,7,11.408424165845862
839,2,7,34.59887734765107
840,3,4,23.456421270574523
840,3,2,4.864943447384726
840,3,7,33.258968933409726
840,4,2,23.826378268655784
840,4,7,11.331509681772483
840,2,7,34.449185727951544
841,3,4,23.361303557389302
841,3,2,4.859995054307427
841,3,7,33.35421077351209
841,4,2,23.68179706824771
841,4,7,11.50511480142068
841,2,7,34.4965082969872
842,4,3,23.330958288598445
842,4,2,23.678401393243064
842,4,7,11.768587856596167
842,3,2,4.878857264902339
842,3,7,33.6106920002638
842,2,7,34.780158135052325
843,4,3,23.463706034876843
843,4,2,23.908841194688677
843,4,7,11.925168514435883
843,3,2,4.902115924653866
843,3,7,33.92416129600913
843,2,7,35.18325585871278
844,4,3,23.562460385084222
844,4,2,23.76083874498626
844,3,2,4.8616093151174615
845,4,3,23.81217345509649
845,4,2,23.888523130958838
845,3,2,4.853498312367577
846,4,3,23.687127938674468
846,4,2,23.717906025900643
846,3,2,4.846518952414624
847,4,3,23.67242724787427
847,4,2,23.551692579881387
847,3,2,4.820443948173368
848,4,3,23.909119937812104
848,4,2,23.842411069023296
848,3,2,4.842933488684155
849,4,3,23.96037457595413
849,4,2,23.755439956042746
849,3,2,4.841489217745716
850,3,4,23.865075263654063
850,3,2,4.859709358613104
850,4,2,23.885254207681193
851,3,2,4.860333649476329
851,3,4,23.96694401032319
851,3,7,34.19201984226537
851,2,4,23.869267892647255
851,2,7,34.905274361571934
851,4,7,11.700819097323624
852,3,4,24.03139620993644
852,3,2,4.9024996875888895
852,3,7,34.07106531285235
852,4,2,24.200747717397622
852,4,7,11.534158372393192
852,2,7,35.051892944554126
853,3,4,24.101383788499156
853,3,2,4.859659297803223
853,3,7,33.969051620205164
853,4,2,23.71526155817851
853,4,7,11.37731395802317
853,2,7,34.3996333182132
854,3,4,24.076409518179588
854,3,2,4.919006723205602
854,3,7,34.06391419465238
854,4,2,24.277348471765475
854,4,7,11.483289061267302
854,2,7,35.076027160640365
855,3,4,24.141938418084933
855,3,2,4.922455222882343
855,3,7,33.944048008138594
855,4,2,24.367276855795616
855,4,7,11.315869405718102
855,2,7,34.98101570465841
856,3,4,23.769581556903212
856,3,2,4.9275684518712
856,3,7,33.60979468527678
856,4,2,24.070574667780473
856,4,7,11.360695353885008
856,2,7,34.732535909861625
857,3,4,23.844375613130886
857,3,2,4.878254964811014
857,3,7,33.88814357108027
857,4,2,23.73836902409726
857,4,7,11.555254214888404
857,2,7,34.60711752850045
858,3,4,24.180842162559948
858,3,2,4.875584711073267
858,3,7,33.93933206361236
858,4,2,23.956734084492954
858,4,7,11.275893213561687
858,2,7,34.53017975591223
859,3,4,24.16793558197015
859,3,2,4.858535158365298
859,3,7,33.8356403655371
859,4,2,23.66109353026237
859,4,7,11.195881083637643
859,2,7,34.14708393224726
860,3,4,24.203854135543555
860,3,2,4.875552510355716
860,3,7,34.12597733601913
860,4,2,23.764644369636997
860,4,7,11.427912790377341
860,2,7,34.50366823135397
861,3,4,24.38737187999381
861,3,2,4.8689605244743825
861,4,2,23.723217665955406
862,3,4,24.3199191142904
862,3,2,4.877930268866103
862,4,2,23.726043306154324
863,3,2,4.872304154081767
863,3,4,24.55013062802431
863,3,7,33.983753775295504
863,2,4,23.752554802843804
863,2,7,33.99900562432859
863,4,7,10.978056147701372
864,3,4,24.621618402297532
864,3,2,4.879378577973346
864,3,7,34.15185969174269
864,4,2,23.850171585808756
864,4,7,11.072210083889438
864,2,7,34.193818450813794
865,3,4,24.584374761873228
865,3,2,4.898479314109286
865,3,7,34.43066123238956
865,4,2,23.745375018622426
865,4,7,11.36435120118832
865,2,7,34.40743704679182
866,3,4,24.729817488154545
866,3,2,4.909560355614855
866,3,7,34.586078578016846
866,4,2,24.468532084336104
866,4,7,11.364922564355252
866,2,7,35.13137460158707
867,3,2,4.93404670782436
867,3,4,24.63282431660206
867,3,7,34.81695516566697
867,2,4,24.63598634329138
867,2,7,35.623031182284805
867,4,7,11.660475742567629
868,3,4,24.56920718252458
868,3,2,4.916187866556563
868,3,7,34.542007729103545
868,4,2,24.47111918983539
868,4,7,11.470657199876271
868,2,7,35.25098943794445
869,3,4,24.463312748770676
869,3,2,4.947891666094248
869,3,7,34.32397548923002
869,4,2,24.74525623479749
869,4,7,11.374262271252029
869,2,7,35.41313860650565
870,3,4,24.779289662085866
870,3,2,4.9141365397516275
870,3,7,34.424967123021034
870,4,2,24.679957914382687
870,4,7,11.165941516302123
870,2,7,35.128272211975116
871,3,4,24.670569145935467
871,3,2,4.8723718972757295
871,3,7,34.283004579941235
871,4,2,24.394614570598744
871,4,7,11.139063906259116
871,2,7,34.81097591222122
872,3,2,4.866490632815942
872,3,7,34.334474242450106
872,3,4,24.523355876259643
872,2,7,34.94812351059003
872,2,4,24.334721523630883
872,7,4,11.316472877431133
873,3,7,34.29223804794206
873,3,2,4.8616412855985995
873,3,4,24.541444465624863
873,7,2,34.82715012804141
873,7,4,11.272487587383301
873,2,4,24.269651009918707
874,3,7,34.21703517303768
874,3,2,4.866194539709256
874,3,4,24.190195177543526
874,7,2,34.96155707170495
874,7,4,11.538219036860516
874,2,4,24.12063387168706
875,3,7,34.11460487837522
875,3,2,4.921354653052855
875,3,4,24.19670548154224
875,7,2,35.21260252635327
875,7,4,11.439351508610239
875,2,4,24.481296849781696
876,3,7,34.0734095137911
876,3,4,24.2926121801291
876,3,2,4.925837271615502
876,7,4,11.318720966815437
876,7,2,35.21931137375536
876,4,2,24.62566732313288
877,3,4,24.265338816976403
877,3,7,33.94998434444951
877,3,2,4.907206385700248
877,4,7,11.224708255346764
877,4,2,24.522476700711405
877,7,2,35.019065732378714
878,3,4,24.290251326382812
878,3,2,4.904668747469081
878,3,7,33.84673292047536
878,4,2,24.53793999267023
878,4,7,11.110799734745502
878,2,7,34.90759416895795
879,3,4,24.22563283161299
879,3,2,4.907959017029987
879,3,7,33.73948025073477
879,4,2,24.532960035105493
879,4,7,11.084301462580253
879,2,7,34.86436369851602
880,3,4,23.943841230705946
880,3,2,4.945453039004823
880,3,7,33.84040593684596
880,4,2,24.50842939211817
880,4,7,11.425282245321675
880,2,7,35.21978436276076
881,4,3,23.950275617395302
881,4,2,24.531016509927507
881,4,7,11.68935104635648
881,3,2,4.956473277256283
881,3,7,34.147162891878665
881,2,7,35.53747715807887
882,3,4,24.189379838614038
882,3,2,4.913348541654524
882,3,7,34.23951287479988
882,4,2,24.546764067979066
882,4,7,11.553191735234043
882,2,7,35.40369286999057
883,3,4,24.08115800141003
883,3,2,4.880623500218344
883,3,7,34.09023906031587
883,4,2,24.438923464882205
883,4,7,11.516759632681746
883,2,7,35.2534932185967
884,3,4,24.07969516658013
884,3,2,4.945732708045302
884,3,7,34.0059177625354
884,4,2,24.658895870709042
884,4,7,11.441025215831852
884,2,7,35.39231507737193
885,3,4,23.973573395774835
885,3,2,4.935099075113161
885,3,7,33.73492964045304
885,4,2,24.51120221055362
885,4,7,11.29479967361165
885,2,7,35.085001831313456
886,3,4,23.961615814774692
886,3,2,4.923529997634651
886,3,7,33.80375826297607
886,4,2,24.446308208765895
886,4,7,11.368006879412265
886,2,7,35.100747117250755
887,3,4,23.95292470949896
887,3,2,4.926185379609204
887,3,7,33.60766325615743
887,4,2,24.49932492070511
887,4,7,11.203826732280268
887,2,7,34.96824273729533
888,3,4,23.998942146230068
888,3,2,4.958027157244304
888,3,7,34.07347268775115
888,4,2,24.693027501193868
888,4,7,11.578433039499865
888,2,7,35.57307318482352
889,3,4,24.050385633716036
889,3,2,4.920712622157001
889,3,7,34.22744189166817
889,4,2,24.593291676241233
889,4,7,11.67060834795185
889,2,7,35.574190011523626
890,3,4,24.248283808567013
890,3,2,4.86141296415718
890,3,7,34.362662795514396
890,4,2,24.525942810680366
890,4,7,11.609330284709216
890,2,7,35.439834252222035
891,3,4,24.17099578932511
891,3,2,4.878143951277747
891,3,7,34.4374055535106
891,4,2,24.539514204582602
891,4,7,11.737967882982081
891,2,7,35.60180122361565
892,4,3,24.273706524946324
892,4,2,24.53779564116698
892,3,2,4.858683221345757
893,3,4,24.31988029337019
893,3,2,4.8789403890865914
893,3,7,34.22201415455017
893,4,2,24.661780845204813
893,4,7,11.43466068561138
893,2,7,35.370190082101814
894,4,3,24.34790725528384
894,4,2,24.750890642885476
894,4,7,11.517606995862167
894,3,2,4.8945484388881475
894,3,7,34.36006631851627
894,2,7,35.562237840449924
895,4,3,24.37006032566565
895,4,2,24.71980079696768
895,3,2,4.886075947800047
896,4,3,24.098674056584134
896,4,2,24.695910536854466
896,3,2,4.943209279071591
897,4,3,24.061601510948613
897,4,2,24.65976098867757
897,3,2,4.940215787755783
898,4,3,23.950319064820285
898,4,2,24.57455223471083
898,3,2,4.9452843656582
899,4,3,23.950788465943468
899,4,2,24.507567576351146
899,3,2,4.924782765030193
900,4,3,23.91335779343175
900,4,2,24.536944629496652
900,3,2,4.946165918944869
901,4,3,24.014923467641637
901,4,2,24.528287787533486
901,3,2,4.91051462630915
902,4,3,24.08271735303839
902,4,2,24.560193037211334
902,3,2,4.917509798900478
903,4,2,24.58717967951721
903,4,3,24.02425194590962
903,2,3,4.929023291691658
904,4,2,24.533410151834733
904,4,3,24.08253441840124
904,2,3,4.903677859303245
905,4,3,24.135460117891125
905,4,2,24.342621387358047
905,3,2,4.85875635916422
906,4,3,24.294009245893502
906,4,2,24.223450982992404
906,3,2,4.813396660466049
907,4,2,24.470458400893353
907,4,3,24.502824200726472
907,2,3,4.833535086468669
908,4,2,24.51047562894393
908,4,3,24.5553007985775
908,2,3,4.845522780079792
909,4,2,24.60517150638653
909,4,3,24.439398020495602
909,2,3,4.864658034840269
910,4,2,24.50920937447418
910,4,3,24.494758187302192
910,2,3,4.856998622300085
911,4,2,24.576898997006317
911,4,3,24.318386103625873
911,4,7,11.272684853245831
911,2,3,4.883211374424008
911,2,7,35.105699796715385
911,3,7,34.03349067125258
912,4,2,24.49624253043502
912,4,3,24.278555878949334
912,2,3,4.881110687189538
913,4,3,24.462129428198274
913,4,2,24.411079943233005
913,3,2,4.836968928498462
914,4,3,24.51325905226673
914,4,2,24.539058918822384
914,3,2,4.860904586433712
915,4,3,24.48523604870041
915,4,2,24.494508230982426
915,3,2,4.8627328821822475
916,4,3,24.564910212020724
916,4,2,24.16769811652729
916,3,2,4.813019558680449
917,4,3,24.653348415618627
917,4,2,24.31055415221778
917,3,2,4.842646708427511
918,4,3,24.358213398938837
918,4,2,23.920922325998646
918,3,2,4.807474707503967
919,4,3,24.60034529212866
919,4,2,24.290345485768427
919,4,7,11.288554286188647
919,3,2,4.820396493485552
919,3,7,34.3586283039796
919,2,7,34.85189357329292
920,4,3,24.57917113152168
920,4,7,11.475486031601962
920,3,7,34.5498713730237
921,4,3,24.660643148472065
921,4,2,24.390018467538596
921,4,7,11.56490747574914
921,3,2,4.80713345936046
921,3,7,34.73412698619788
921,2,7,35.2567456755528
922,4,3,24.745198912015667
922,4,2,25.345687137614135
922,4,7,11.546358022436305
922,3,2,4.9973762208358945
922,3,7,34.79456171573235
922,2,7,36.19025779440094
923,4,3,24.734895487484497
923,4,2,24.388020419415827
923,4,7,11.642395687267765
923,3,2,4.808917634045881
923,3,7,34.887414314556594
923,2,7,35.33446614694637
924,4,3,24.637089090168864
924,4,2,24.68752755669848
924,4,7,11.254377401938775
924,3,2,4.853681218487983
924,3,7,34.350226247939425
924,2,7,35.20334852201369
925,4,3,24.68339954731646
925,4,2,24.439594960938027
925,4,7,11.344549575131365
925,3,2,4.814967368710323
925,3,7,34.496984141491424
925,2,7,35.05419615917592
926,4,3,24.665105281803655
926,4,2,24.45857697792923
926,4,7,11.420268458441608
926,3,2,4.81832162875516
926,3,7,34.561146549248676
926,2,7,35.15542299759584
927,4,3,24.765960996503406
927,4,2,24.52880480532833
927,3,2,4.818533565229248
928,4,3,24.537970542997243
928,4,7,11.411232753873268
928,3,7,34.44384717937698
929,4,3,24.80308699602578
929,4,7,11.738937461281973
929,3,7,35.07588056689751
930,4,3,24.838691056717085
930,4,7,11.746493377815149
930,3,7,35.118154798636716
931,4,3,24.159592999020976
931,4,7,11.978393072889666
931,3,7,34.68481159378971
932,4,3,24.40638650197072
932,4,7,12.173726677547364
932,3,7,35.14677430143638
933,4,3,24.29071476987421
934,4,3,23.900062179900505
934,4,7,12.300051759050678
934,3,7,34.781625780090295
935,4,3,24.14463351645168
935,4,2,24.720821792084816
935,3,2,4.9182123881286195
936,4,3,24.11203180534389
936,4,2,24.67436375103668
936,3,2,4.8962835140317065
937,4,3,23.841376816464344
937,4,2,24.759272469399832
937,3,2,4.966567270316801
938,4,2,24.503289644085513
938,4,3,23.982119008870832
938,2,3,4.873317601832952
939,4,2,24.60302646697042
939,4,3,23.82080305221162
939,4,7,12.114662059663729
939,2,3,4.933898703510583
939,2,7,36.079037151781606
939,3,7,34.50842924468975
940,4,2,24.453711385436463
940,4,3,24.078164656465336
940,4,7,11.941691372142332
940,2,3,4.844667237177142
940,2,7,35.73959274115816
940,3,7,34.57561740156263
941,4,2,24.48446249015806
941,4,3,24.12055670910533
941,4,7,11.769743530595521
941,2,3,4.842184067765411
941,2,7,35.576088598825486
941,3,7,34.41951241347672
942,4,2,24.683919662880864
942,4,7,11.654724470102357
942,4,3,24.312065465669253
942,2,7,35.64879599227264
942,2,3,4.859748546655065
942,7,3,34.48530757675326
943,4,2,24.628389754625054
943,4,7,11.762037152480259
943,4,3,24.535959457245898
943,2,7,35.71548007526441
943,2,3,4.817637423578815
943,7,3,34.8389958947531
944,4,2,24.516880827694816
944,4,7,11.85427405959787
944,4,3,24.40040179786616
944,2,7,35.707754355640304
944,2,3,4.816992831453671
944,7,3,34.8066256099079
945,4,2,24.513765249799462
945,4,3,24.227727714672046
945,4,7,11.813401639088159
945,2,3,4.834625854860569
945,2,7,35.65869642975447
945,3,7,34.5846073369881
946,4,2,24.461161565195887
946,4,3,23.97677001153581
946,4,7,11.979358708722813
946,2,3,4.8787243366974495
946,2,7,35.7877133546743
946,3,7,34.51068465166177
947,4,2,24.306266687419054
947,4,3,23.584578931939962
947,4,7,12.043557505775235
947,2,3,4.916437427789195
947,2,7,35.7040707079729
947,3,7,34.18453804257776
948,4,2,24.632119648952756
948,4,3,23.69685084917525
948,2,3,4.976098744648359
949,4,2,24.84506055653758
949,4,3,23.720744185289277
949,2,3,5.035312266634055
950,4,2,24.69740902134929
950,4,3,24.099663865430106
950,4,7,11.997374016531234
950,2,3,4.883124504648051
950,2,7,36.041854468385
950,3,7,34.66010464935682
951,4,2,24.920102348448278
951,4,3,24.225307904487774
951,4,7,12.029580484350252
951,2,3,4.923139133227887
951,2,7,36.29975658227357
951,3,7,34.82318798544678
952,4,2,24.689110807061258
952,4,3,23.908023575121252
952,4,7,11.769247302950387
952,2,3,4.936398612378912
952,2,7,35.77418866965616
952,3,7,34.19530477420439
953,4,2,24.618695137729574
953,4,3,23.597320278705272
953,4,7,11.736589058321666
953,2,3,5.004781195777899
953,2,7,35.67026259155159
953,3,7,33.84432657914468
954,4,2,24.819727760433707
954,4,3,23.835298264818853
954,4,7,11.777600314345257
954,2,3,4.996997514985173
954,2,7,35.91243202295094
954,3,7,34.12895746219985
955,4,2,24.730807103502723
955,4,3,24.057443264888107
955,4,7,11.756445918289943
955,2,3,4.897113357910658
955,2,7,35.80740718251117
955,3,7,34.344529987949464
956,4,2,24.113716591744353
956,4,3,24.230684749275163
956,4,7,11.954049061243376
956,2,3,4.768530680461295
956,2,7,35.41135920719568
956,3,7,34.74066224034007
957,4,3,24.43660649053445
957,4,2,24.24965521504651
957,4,7,11.844987682308169
957,3,2,4.775911821749021
957,3,7,34.82236442273507
957,2,7,35.423515576418666
958,4,3,24.27592007760578
958,4,2,24.11629806902468
958,4,7,11.667776809642568
958,3,2,4.763601645804865
958,3,7,34.461295033145156
958,2,7,35.095104369275994
959,4,3,24.19414105860447
959,4,2,24.089077495281423
959,3,2,4.766245109441196
960,4,3,24.2824726237742
960,4,2,23.962732150506746
960,4,7,11.981392627633271
960,3,2,4.747323527383236
960,3,7,34.83050609659931
960,2,7,35.29475568423463
961,4,3,24.13033874967971
961,4,2,23.94470371365997
961,4,7,12.155259095215623
961,3,2,4.759113611878768
961,3,7,34.85859737887031
961,2,7,35.461010462578656
962,4,3,23.842619861077832
962,4,2,23.87617170932082
962,4,7,12.228203048449043
962,3,2,4.770542074531487
962,3,7,34.636245906488824
962,2,7,35.465171688039256
963,4,3,23.92822960213436
963,4,2,23.59927762873834
963,4,7,12.164845674282914
963,3,2,4.743990168073489
963,3,7,34.64597402172531
963,2,7,35.11649546280175
964,4,3,23.85896856648611
964,4,2,23.434864316656803
964,4,7,12.123381136616974
964,3,2,4.729473759256144
964,3,7,34.52619966868707
964,2,7,34.904522033940374
965,4,3,23.903162148030127
965,4,2,24.015447930551154
965,4,7,12.100616975125645
965,3,2,4.770470372336833
965,3,7,34.55256156052808
965,2,7,35.459991415484794
966,4,2,23.867049195207382
966,4,3,23.982423330189565
966,4,7,12.02583698468348
966,2,3,4.735574774773133
966,2,7,35.23017178796566
966,3,7,34.55133735419545
967,4,2,23.975974554132357
967,4,3,24.037335650574953
967,4,7,11.75973967005893
967,2,3,4.758918126436693
967,2,7,35.04857187758068
967,3,7,34.31055644640241
968,4,3,23.867965453664198
968,4,7,11.897863408116388
968,4,2,22.8632224149259
968,3,7,34.29271940299018
968,3,2,4.746313547679276
968,7,2,34.09528211111224
969,4,3,23.66753441846889
969,4,2,23.469059495195925
969,4,7,11.74504318287905
969,3,2,4.721647459581194
969,3,7,33.93045136249918
969,2,7,34.535747266748906
970,4,3,23.588846732602867
970,4,7,11.811014191645324
970,4,2,23.98533109629915
970,3,7,33.93055916766936
970,3,2,4.8000774929654515
970,7,2,35.12517976712696
971,4,3,24.07092967767285
971,4,2,24.077949800462765
971,4,7,11.799190350939078
971,3,2,4.76354670256166
971,3,7,34.408404869470736
971,2,7,35.20611115785345
972,4,3,23.705299678532917
972,4,2,23.955197243255807
972,4,7,11.76977711127367
972,3,2,4.786081696527769
972,3,7,34.0094042643668
972,2,7,35.055626201371595
973,4,3,23.796822577368413
973,4,7,11.70827303015803
973,4,2,23.65948775327871
973,3,7,34.03177286219868
973,3,2,4.733247581498413
973,7,2,34.69217516570551
974,4,3,23.97537062723464
974,4,7,11.654887202843806
974,4,2,23.519741088616627
974,3,7,34.1557890116571
974,3,2,4.722598019998211
974,7,2,34.49625297372961
975,4,3,24.109382079269928
975,4,7,11.63838607009046
975,4,2,23.908762050202167
975,3,7,34.28319598342253
975,3,2,4.729041844484319
975,7,2,34.86962976981595
976,3,4,24.199072161824827
976,3,7,34.369310224779184
976,3,2,4.724337756686299
976,4,7,11.627076668518004
976,4,2,23.83193184003151
976,7,2,34.78630275958322
977,3,4,24.343946454041635
977,3,7,34.41028280134629
977,3,2,4.72962142331186
977,4,7,11.539869074523514
977,4,2,23.660734402738488
977,7,2,34.51456635041435
978,3,4,24.225023793118773
978,3,7,34.28158625269026
978,3,2,4.723308140567491
978,4,7,11.533001308641815
978,4,2,23.51271592043485
978,7,2,34.35948659984294
979,3,4,24.398438894602656
979,3,2,4.739231424960244
979,3,7,34.64655981247593
979,4,2,23.707067211634865
979,4,7,11.701918665481616
979,2,7,34.73971336377945
980,3,4,24.306631538829393
980,3,7,34.673116965372586
980,3,2,4.754163734645862
980,4,7,11.806952812963521
980,4,2,24.086983850774704
980,7,2,35.235398937164945
981,3,4,23.86993000709202
981,3,7,34.2881005054884
981,3,2,4.711925337584083
981,4,7,11.86089065591454
981,4,2,22.956078477668257
981,7,2,34.1664992735434
982,3,4,24.07729634421684
982,3,7,34.46262876189752
982,3,2,4.749180062870317
982,4,7,11.823253013908662
982,4,2,22.887222232209524
982,7,2,34.060760753271396
983,3,4,23.86974433536591
983,3,7,34.22003321130201
983,3,2,4.718618106512629
983,4,7,11.796215058631367
983,4,2,23.779316828695865
983,7,2,34.915746865699944
984,3,4,23.410510341605768
984,3,2,4.782071423531876
984,3,7,33.741847333992055
984,4,2,23.80948607492961
984,4,7,11.791115116684686
984,2,7,34.93706624295891
985,3,4,23.65613806997108
985,3,7,34.057152183463394
985,3,2,4.6828062143290605
985,4,7,11.843806136508555
985,4,2,23.37580836445687
985,7,2,34.5661387197736
986,4,3,23.594129250359046
986,4,7,11.885817902256669
986,4,2,23.155814632251282
986,3,7,34.03647664135388
986,3,2,4.6732979692444205
986,7,2,34.390592103704805
987,7,4,11.949449053236433
987,7,3,33.65803147446369
987,7,2,33.51734331016314
987,4,3,23.15379419650214
987,4,2,22.209548278501728
987,3,2,4.6549789733971965
988,4,7,11.917830398943634
988,4,3,22.8179513650561
988,4,2,23.620463271613193
988,7,3,33.285076856557744
988,7,2,34.88709110713035
988,3,2,4.828840890276772
989,4,7,11.876237772826329
989,4,3,23.214108148371974
989,4,2,22.681304092958484
989,7,3,33.645421215899006
989,7,2,33.91035642730049
989,3,2,4.639192857154195
990,7,4,12.008778727546764
990,7,3,33.770456536691746
990,7,2,33.73573953139241
990,4,3,23.19301207939277
990,4,2,22.358864191908623
990,3,2,4.655133292492168
991,4,7,12.115063921031208
991,4,3,22.70005859902719
991,4,2,23.088181597159195
991,7,3,33.38797443917374
991,7,2,34.5762554946704
991,3,2,4.722516811596772
992,4,7,12.031142225442068
992,4,3,22.955654749755283
992,4,2,23.22799606875878
992,7,3,33.552593263125324
992,7,2,34.62343282171436
992,3,2,4.719951110634821
993,4,7,12.146476143376766
993,4,3,22.99356341265694
993,4,2,23.781937440275435
993,7,3,33.71688525879863
993,7,2,35.299498507995324
993,3,2,4.849318369612116
994,4,7,12.109731496991259
994,4,3,23.850255726253643
994,4,2,23.77846752998761
994,7,3,34.54352452700362
994,7,2,35.254118280152284
994,3,2,4.7178138480831855
995,3,7,34.32612972769022
995,3,4,23.640781953549954
995,3,2,4.76325057827568
995,7,4,12.111758430605384
995,7,2,35.34352992942442
995,4,2,23.86911157324535
996,3,4,22.885545855695142
996,3,7,33.78811887182954
996,3,2,4.999540746078644
996,4,7,12.321341277011323
996,4,2,24.11023765147529
996,7,2,35.80980211923497
